"GEOID","NAME","Total","H_Total","majority","hispanic","group"
"06037570800","Census Tract 5708, Los Angeles County, California",5300,1576,"NH_White",0,"4501-6000"
"06037570901","Census Tract 5709.01, Los Angeles County, California",5752,1587,"NH_White",0,"4501-6000"
"06037570902","Census Tract 5709.02, Los Angeles County, California",3583,990,"NH_White",0,"3001-4500"
"06037571000","Census Tract 5710, Los Angeles County, California",5628,1449,"NH_White",0,"4501-6000"
"06037571101","Census Tract 5711.01, Los Angeles County, California",4402,1436,"NH_White",0,"3001-4500"
"06037571102","Census Tract 5711.02, Los Angeles County, California",4073,1170,"NH_White",0,"3001-4500"
"06037571200","Census Tract 5712, Los Angeles County, California",8175,2209,"NH_White",0,"7501-9000"
"06037571300","Census Tract 5713, Los Angeles County, California",4484,1411,"NH_White",0,"3001-4500"
"06037571400","Census Tract 5714, Los Angeles County, California",4844,1529,"NH_White",0,"4501-6000"
"06037571502","Census Tract 5715.02, Los Angeles County, California",4739,1677,"NH_White",0,"4501-6000"
"06037571504","Census Tract 5715.04, Los Angeles County, California",4512,1769,"NH_White",0,"4501-6000"
"06037571800","Census Tract 5718, Los Angeles County, California",3222,695,"NH_White",0,"3001-4500"
"06037571900","Census Tract 5719, Los Angeles County, California",5413,1680,"NH_White",0,"4501-6000"
"06037572001","Census Tract 5720.01, Los Angeles County, California",5957,1604,"NH_White",0,"4501-6000"
"06037572002","Census Tract 5720.02, Los Angeles County, California",4723,932,"NH_White",0,"4501-6000"
"06037573401","Census Tract 5734.01, Los Angeles County, California",1642,611,"NH_White",0,"1500-3000"
"06037573402","Census Tract 5734.02, Los Angeles County, California",6384,2324,"NH_White",0,"6001-7500"
"06037573403","Census Tract 5734.03, Los Angeles County, California",3519,736,"NH_White",0,"3001-4500"
"06037573601","Census Tract 5736.01, Los Angeles County, California",6402,1619,"NH_White",0,"6001-7500"
"06037573700","Census Tract 5737, Los Angeles County, California",5009,1435,"NH_White",0,"4501-6000"
"06037573800","Census Tract 5738, Los Angeles County, California",4309,829,"NH_White",0,"3001-4500"
"06037573902","Census Tract 5739.02, Los Angeles County, California",2031,479,"NH_White",0,"1500-3000"
"06037574000","Census Tract 5740, Los Angeles County, California",5165,964,"NH_White",0,"4501-6000"
"06037574100","Census Tract 5741, Los Angeles County, California",5014,1069,"NH_White",0,"4501-6000"
"06037574201","Census Tract 5742.01, Los Angeles County, California",3100,858,"NH_White",0,"3001-4500"
"06037574202","Census Tract 5742.02, Los Angeles County, California",2251,886,"NH_White",0,"1500-3000"
"06037574300","Census Tract 5743, Los Angeles County, California",6052,870,"NH_White",0,"6001-7500"
"06037574400","Census Tract 5744, Los Angeles County, California",5474,1272,"NH_White",0,"4501-6000"
"06037574500","Census Tract 5745, Los Angeles County, California",6631,1114,"NH_White",0,"6001-7500"
"06037574601","Census Tract 5746.01, Los Angeles County, California",2276,508,"NH_White",0,"1500-3000"
"06037574602","Census Tract 5746.02, Los Angeles County, California",1291,249,"NH_White",0,"0-1500"
"06037574700","Census Tract 5747, Los Angeles County, California",133,15,"NH_White",0,"0-1500"
"06037574800","Census Tract 5748, Los Angeles County, California",2961,398,"NH_White",0,"1500-3000"
"06037574901","Census Tract 5749.01, Los Angeles County, California",3697,766,"NH_White",0,"3001-4500"
"06037574902","Census Tract 5749.02, Los Angeles County, California",5549,952,"NH_White",0,"4501-6000"
"06037575001","Census Tract 5750.01, Los Angeles County, California",3688,763,"NH_White",0,"3001-4500"
"06037575002","Census Tract 5750.02, Los Angeles County, California",4843,1575,"NH_White",0,"4501-6000"
"06037575902","Census Tract 5759.02, Los Angeles County, California",5208,1823,"NH_White",0,"4501-6000"
"06037576001","Census Tract 5760.01, Los Angeles County, California",5174,659,"NH_White",0,"4501-6000"
"06037576200","Census Tract 5762, Los Angeles County, California",5324,1867,"NH_White",0,"4501-6000"
"06037576502","Census Tract 5765.02, Los Angeles County, California",4658,2259,"NH_White",0,"4501-6000"
"06037576503","Census Tract 5765.03, Los Angeles County, California",4469,1779,"NH_White",0,"3001-4500"
"06037576601","Census Tract 5766.01, Los Angeles County, California",4293,1316,"NH_White",0,"3001-4500"
"06037576602","Census Tract 5766.02, Los Angeles County, California",4423,1118,"NH_White",0,"3001-4500"
"06037576700","Census Tract 5767, Los Angeles County, California",3935,606,"NH_White",0,"3001-4500"
"06037576801","Census Tract 5768.01, Los Angeles County, California",4070,1597,"NH_White",0,"3001-4500"
"06037576802","Census Tract 5768.02, Los Angeles County, California",4061,775,"NH_White",0,"3001-4500"
"06037576904","Census Tract 5769.04, Los Angeles County, California",3157,1307,"NH_White",0,"3001-4500"
"06037577000","Census Tract 5770, Los Angeles County, California",7288,1765,"NH_White",0,"6001-7500"
"06037577100","Census Tract 5771, Los Angeles County, California",7185,1904,"NH_White",0,"6001-7500"
"06037577200","Census Tract 5772, Los Angeles County, California",5848,1325,"NH_White",0,"4501-6000"
"06037577300","Census Tract 5773, Los Angeles County, California",5431,1067,"NH_White",0,"4501-6000"
"06037577400","Census Tract 5774, Los Angeles County, California",2947,579,"NH_White",0,"1500-3000"
"06037577501","Census Tract 5775.01, Los Angeles County, California",3370,385,"NH_White",0,"3001-4500"
"06037577504","Census Tract 5775.04, Los Angeles County, California",1378,90,"NH_White",0,"0-1500"
"06037577602","Census Tract 5776.02, Los Angeles County, California",3259,328,"NH_White",0,"3001-4500"
"06037577603","Census Tract 5776.03, Los Angeles County, California",8457,1308,"NH_White",0,"7501-9000"
"06037577604","Census Tract 5776.04, Los Angeles County, California",1367,246,"NH_White",0,"0-1500"
"06037599000","Census Tract 5990, Los Angeles County, California",3684,2060,"NH_White",0,"3001-4500"
"06037599100","Census Tract 5991, Los Angeles County, California",483,47,"NH_White",0,"0-1500"
"06037602302","Census Tract 6023.02, Los Angeles County, California",4819,826,"NH_White",0,"4501-6000"
"06037603702","Census Tract 6037.02, Los Angeles County, California",4777,1745,"NH_White",0,"4501-6000"
"06037603703","Census Tract 6037.03, Los Angeles County, California",2491,1032,"NH_White",0,"1500-3000"
"06037620001","Census Tract 6200.01, Los Angeles County, California",4251,752,"NH_White",0,"3001-4500"
"06037620002","Census Tract 6200.02, Los Angeles County, California",3493,507,"NH_White",0,"3001-4500"
"06037620101","Census Tract 6201.01, Los Angeles County, California",5632,766,"NH_White",0,"4501-6000"
"06037620102","Census Tract 6201.02, Los Angeles County, California",3355,684,"NH_White",0,"3001-4500"
"06037620201","Census Tract 6202.01, Los Angeles County, California",1529,99,"NH_White",0,"1500-3000"
"06037620301","Census Tract 6203.01, Los Angeles County, California",4819,434,"NH_White",0,"4501-6000"
"06037620303","Census Tract 6203.03, Los Angeles County, California",4502,180,"NH_White",0,"4501-6000"
"06037620305","Census Tract 6203.05, Los Angeles County, California",5845,498,"NH_White",0,"4501-6000"
"06037620400","Census Tract 6204, Los Angeles County, California",5279,498,"NH_White",0,"4501-6000"
"06037620501","Census Tract 6205.01, Los Angeles County, California",5726,863,"NH_White",0,"4501-6000"
"06037620521","Census Tract 6205.21, Los Angeles County, California",3958,539,"NH_White",0,"3001-4500"
"06037620522","Census Tract 6205.22, Los Angeles County, California",5024,816,"NH_White",0,"4501-6000"
"06037620601","Census Tract 6206.01, Los Angeles County, California",5278,1308,"NH_White",0,"4501-6000"
"06037620602","Census Tract 6206.02, Los Angeles County, California",5040,977,"NH_White",0,"4501-6000"
"06037620701","Census Tract 6207.01, Los Angeles County, California",7211,1068,"NH_White",0,"6001-7500"
"06037620702","Census Tract 6207.02, Los Angeles County, California",7375,1088,"NH_White",0,"6001-7500"
"06037620800","Census Tract 6208, Los Angeles County, California",7844,759,"NH_White",0,"7501-9000"
"06037620901","Census Tract 6209.01, Los Angeles County, California",2785,242,"NH_White",0,"1500-3000"
"06037620904","Census Tract 6209.04, Los Angeles County, California",2897,128,"NH_White",0,"1500-3000"
"06037621001","Census Tract 6210.01, Los Angeles County, California",4373,478,"NH_White",0,"3001-4500"
"06037621002","Census Tract 6210.02, Los Angeles County, California",879,29,"NH_White",0,"0-1500"
"06037621004","Census Tract 6210.04, Los Angeles County, California",4086,387,"NH_White",0,"3001-4500"
"06037621102","Census Tract 6211.02, Los Angeles County, California",3069,325,"NH_White",0,"3001-4500"
"06037621104","Census Tract 6211.04, Los Angeles County, California",7132,612,"NH_White",0,"6001-7500"
"06037621201","Census Tract 6212.01, Los Angeles County, California",6724,1712,"NH_White",0,"6001-7500"
"06037621204","Census Tract 6212.04, Los Angeles County, California",3052,342,"NH_White",0,"3001-4500"
"06037621301","Census Tract 6213.01, Los Angeles County, California",6973,749,"NH_White",0,"6001-7500"
"06037621324","Census Tract 6213.24, Los Angeles County, California",3740,418,"NH_White",0,"3001-4500"
"06037621326","Census Tract 6213.26, Los Angeles County, California",3017,437,"NH_White",0,"3001-4500"
"06037621400","Census Tract 6214, Los Angeles County, California",4305,454,"NH_White",0,"3001-4500"
"06037650200","Census Tract 6502, Los Angeles County, California",5930,1665,"NH_White",0,"4501-6000"
"06037650401","Census Tract 6504.01, Los Angeles County, California",4758,743,"NH_White",0,"4501-6000"
"06037650501","Census Tract 6505.01, Los Angeles County, California",3044,459,"NH_White",0,"3001-4500"
"06037650502","Census Tract 6505.02, Los Angeles County, California",4259,936,"NH_White",0,"3001-4500"
"06037650603","Census Tract 6506.03, Los Angeles County, California",3849,306,"NH_White",0,"3001-4500"
"06037650701","Census Tract 6507.01, Los Angeles County, California",2529,433,"NH_White",0,"1500-3000"
"06037650702","Census Tract 6507.02, Los Angeles County, California",4731,764,"NH_White",0,"4501-6000"
"06037650901","Census Tract 6509.01, Los Angeles County, California",5366,1672,"NH_White",0,"4501-6000"
"06037651001","Census Tract 6510.01, Los Angeles County, California",5444,1907,"NH_White",0,"4501-6000"
"06037651102","Census Tract 6511.02, Los Angeles County, California",3534,536,"NH_White",0,"3001-4500"
"06037651201","Census Tract 6512.01, Los Angeles County, California",5018,729,"NH_White",0,"4501-6000"
"06037651302","Census Tract 6513.02, Los Angeles County, California",6204,724,"NH_White",0,"6001-7500"
"06037651304","Census Tract 6513.04, Los Angeles County, California",4852,540,"NH_White",0,"4501-6000"
"06037651401","Census Tract 6514.01, Los Angeles County, California",2521,232,"NH_White",0,"1500-3000"
"06037670001","Census Tract 6700.01, Los Angeles County, California",3406,1171,"NH_White",0,"3001-4500"
"06037670002","Census Tract 6700.02, Los Angeles County, California",3939,1518,"NH_White",0,"3001-4500"
"06037670003","Census Tract 6700.03, Los Angeles County, California",5707,1726,"NH_White",0,"4501-6000"
"06037670100","Census Tract 6701, Los Angeles County, California",6642,2018,"NH_White",0,"6001-7500"
"06037670201","Census Tract 6702.01, Los Angeles County, California",3820,402,"NH_White",0,"3001-4500"
"06037670202","Census Tract 6702.02, Los Angeles County, California",2637,481,"NH_White",0,"1500-3000"
"06037670324","Census Tract 6703.24, Los Angeles County, California",5091,396,"NH_White",0,"4501-6000"
"06037670326","Census Tract 6703.26, Los Angeles County, California",3613,264,"NH_White",0,"3001-4500"
"06037670328","Census Tract 6703.28, Los Angeles County, California",4730,385,"NH_White",0,"4501-6000"
"06037670403","Census Tract 6704.03, Los Angeles County, California",2733,116,"NH_White",0,"1500-3000"
"06037670405","Census Tract 6704.05, Los Angeles County, California",2864,52,"NH_White",0,"1500-3000"
"06037670411","Census Tract 6704.11, Los Angeles County, California",4356,214,"NH_White",0,"3001-4500"
"06037670416","Census Tract 6704.16, Los Angeles County, California",4513,726,"NH_White",0,"4501-6000"
"06037670500","Census Tract 6705, Los Angeles County, California",1513,88,"NH_White",0,"1500-3000"
"06037670602","Census Tract 6706.02, Los Angeles County, California",6862,554,"NH_White",0,"6001-7500"
"06037670701","Census Tract 6707.01, Los Angeles County, California",7185,1841,"NH_White",0,"6001-7500"
"06037670702","Census Tract 6707.02, Los Angeles County, California",5649,476,"NH_White",0,"4501-6000"
"06037700101","Census Tract 7001.01, Los Angeles County, California",5200,544,"NH_White",0,"4501-6000"
"06037700102","Census Tract 7001.02, Los Angeles County, California",4506,591,"NH_White",0,"4501-6000"
"06037700200","Census Tract 7002, Los Angeles County, California",7446,738,"NH_White",0,"6001-7500"
"06037700300","Census Tract 7003, Los Angeles County, California",6223,482,"NH_White",0,"6001-7500"
"06037700400","Census Tract 7004, Los Angeles County, California",5162,386,"NH_White",0,"4501-6000"
"06037700501","Census Tract 7005.01, Los Angeles County, California",3526,482,"NH_White",0,"3001-4500"
"06037700502","Census Tract 7005.02, Los Angeles County, California",4387,523,"NH_White",0,"3001-4500"
"06037700600","Census Tract 7006, Los Angeles County, California",5021,146,"NH_White",0,"4501-6000"
"06037700700","Census Tract 7007, Los Angeles County, California",3575,167,"NH_White",0,"3001-4500"
"06037700801","Census Tract 7008.01, Los Angeles County, California",4610,311,"NH_White",0,"4501-6000"
"06037700802","Census Tract 7008.02, Los Angeles County, California",4092,441,"NH_White",0,"3001-4500"
"06037700901","Census Tract 7009.01, Los Angeles County, California",3600,242,"NH_White",0,"3001-4500"
"06037700902","Census Tract 7009.02, Los Angeles County, California",7352,504,"NH_White",0,"6001-7500"
"06037701000","Census Tract 7010, Los Angeles County, California",5936,206,"NH_White",0,"4501-6000"
"06037701100","Census Tract 7011, Los Angeles County, California",1101,292,"NH_White",0,"0-1500"
"06037701201","Census Tract 7012.01, Los Angeles County, California",4088,340,"NH_White",0,"3001-4500"
"06037701202","Census Tract 7012.02, Los Angeles County, California",3381,176,"NH_White",0,"3001-4500"
"06037701302","Census Tract 7013.02, Los Angeles County, California",4868,397,"NH_White",0,"4501-6000"
"06037701304","Census Tract 7013.04, Los Angeles County, California",6212,589,"NH_White",0,"6001-7500"
"06037701402","Census Tract 7014.02, Los Angeles County, California",5577,523,"NH_White",0,"4501-6000"
"06037701501","Census Tract 7015.01, Los Angeles County, California",5267,349,"NH_White",0,"4501-6000"
"06037701502","Census Tract 7015.02, Los Angeles County, California",3530,394,"NH_White",0,"3001-4500"
"06037701601","Census Tract 7016.01, Los Angeles County, California",4194,267,"NH_White",0,"3001-4500"
"06037701602","Census Tract 7016.02, Los Angeles County, California",3987,707,"NH_White",0,"3001-4500"
